股票代號,股票名稱,ISIN Code,上市日,市場別,產業別,類型
074608,立積元大05購02,TW20Z0746087,2020/10/28,上市,,上市認購(售)權證
074609,立積元大06購01,TW20Z0746095,2020/10/28,上市,,上市認購(售)權證
074610,立積元大07購01,TW20Z0746103,2020/10/28,上市,,上市認購(售)權證
074613,世紀鋼元大05購02,TW20Z0746137,2020/10/28,上市,,上市認購(售)權證
074615,華城凱基05購01,TW20Z0746152,2020/10/28,上市,,上市認購(售)權證
074618,華邦電凱基05購02,TW20Z0746186,2020/10/28,上市,,上市認購(售)權證
074619,南亞科凱基06購01,TW20Z0746194,2020/10/28,上市,,上市認購(售)權證
074620,聯發科凱基05購02,TW20Z0746202,2020/10/28,上市,,上市認購(售)權證
074625,智易凱基05購03,TW20Z0746251,2020/10/28,上市,,上市認購(售)權證
074628,立積凱基05購01,TW20Z0746285,2020/10/28,上市,,上市認購(售)權證
074629,松翰凱基06購01,TW20Z0746293,2020/10/28,上市,,上市認購(售)權證
074630,精成科凱基05購01,TW20Z0746301,2020/10/28,上市,,上市認購(售)權證
074634,愛普凱基05購01,TW20Z0746343,2020/10/28,上市,,上市認購(售)權證
074636,台灣50國票05購03,TW20Z0746368,2020/10/28,上市,,上市認購(售)權證
074637,滬深2X國票05購02,TW20Z0746376,2020/10/28,上市,,上市認購(售)權證
074638,滬深2X國票06購01,TW20Z0746384,2020/10/28,上市,,上市認購(售)權證
074639,亞聚國票05購01,TW20Z0746392,2020/10/28,上市,,上市認購(售)權證
074640,聯電國票05購03,TW20Z0746400,2020/10/28,上市,,上市認購(售)權證
074641,旺宏國票05購02,TW20Z0746418,2020/10/28,上市,,上市認購(售)權證
074642,旺宏國票05購03,TW20Z0746426,2020/10/28,上市,,上市認購(售)權證
074643,旺宏國票06購01,TW20Z0746434,2020/10/28,上市,,上市認購(售)權證
074644,華邦電國票05購02,TW20Z0746442,2020/10/28,上市,,上市認購(售)權證
074645,奇力新國票05購02,TW20Z0746459,2020/10/28,上市,,上市認購(售)權證
074646,奇力新國票06購01,TW20Z0746467,2020/10/28,上市,,上市認購(售)權證
074647,可成國票05購05,TW20Z0746475,2020/10/28,上市,,上市認購(售)權證
074648,華立國票05購01,TW20Z0746483,2020/10/28,上市,,上市認購(售)權證
074649,立積國票05購01,TW20Z0746491,2020/10/28,上市,,上市認購(售)權證
074650,瑞儀國票05購01,TW20Z0746509,2020/10/28,上市,,上市認購(售)權證
074651,瑞祺國票05購01,TW20Z0746517,2020/10/28,上市,,上市認購(售)權證
074652,申豐國票05購01,TW20Z0746525,2020/10/28,上市,,上市認購(售)權證
074653,康那香國票05購01,TW20Z0746533,2020/10/28,上市,,上市認購(售)權證
074654,世紀鋼國票05購05,TW20Z0746541,2020/10/28,上市,,上市認購(售)權證
074655,華邦電國泰06購02,TW20Z0746558,2020/10/28,上市,,上市認購(售)權證
074656,瑞昱國泰06購01,TW20Z0746566,2020/10/28,上市,,上市認購(售)權證
074657,晶豪科國泰06購01,TW20Z0746574,2020/10/28,上市,,上市認購(售)權證
074658,緯創國泰06購01,TW20Z0746582,2020/10/28,上市,,上市認購(售)權證
074659,智易國泰06購02,TW20Z0746590,2020/10/28,上市,,上市認購(售)權證
074660,立積國泰06購01,TW20Z0746608,2020/10/28,上市,,上市認購(售)權證
074661,立積國泰07購01,TW20Z0746616,2020/10/28,上市,,上市認購(售)權證
074662,FBVIX富邦05購01,TW20Z0746624,2020/10/28,上市,,上市認購(售)權證
074663,大成鋼富邦07購01,TW20Z0746632,2020/10/28,上市,,上市認購(售)權證
074676,聯電統一05購04,TW20Z0746764,2020/10/28,上市,,上市認購(售)權證
074677,鴻海統一05購07,TW20Z0746772,2020/10/28,上市,,上市認購(售)權證
074678,鴻海統一06購02,TW20Z0746780,2020/10/28,上市,,上市認購(售)權證
074679,華邦電統一05購01,TW20Z0746798,2020/10/28,上市,,上市認購(售)權證
074680,瑞昱統一05購01,TW20Z0746806,2020/10/28,上市,,上市認購(售)權證
074681,國揚統一05購02,TW20Z0746814,2020/10/28,上市,,上市認購(售)權證
074682,晶豪科統一05購01,TW20Z0746822,2020/10/28,上市,,上市認購(售)權證
074683,晶豪科統一06購01,TW20Z0746830,2020/10/28,上市,,上市認購(售)權證
074684,立積統一08購01,TW20Z0746848,2020/10/28,上市,,上市認購(售)權證
074685,立積統一09購01,TW20Z0746855,2020/10/28,上市,,上市認購(售)權證
074686,立積統一09購02,TW20Z0746863,2020/10/28,上市,,上市認購(售)權證
074687,精成科統一06購01,TW20Z0746871,2020/10/28,上市,,上市認購(售)權證
074688,愛普統一06購01,TW20Z0746889,2020/10/28,上市,,上市認購(售)權證
074689,愛普統一06購02,TW20Z0746897,2020/10/28,上市,,上市認購(售)權證
074690,愛普統一07購01,TW20Z0746905,2020/10/28,上市,,上市認購(售)權證
074691,華城元富0A購02,TW20Z0746913,2020/10/28,上市,,上市認購(售)權證
074692,華城元富0A購03,TW20Z0746921,2020/10/28,上市,,上市認購(售)權證
074701,華邦電元富0A購03,TW20Z0747010,2020/10/28,上市,,上市認購(售)權證
074702,華邦電元富0A購04,TW20Z0747028,2020/10/28,上市,,上市認購(售)權證
074703,立積元富07購01,TW20Z0747036,2020/10/28,上市,,上市認購(售)權證
074704,立積元富0A購01,TW20Z0747044,2020/10/28,上市,,上市認購(售)權證
074705,立積元富0A購02,TW20Z0747051,2020/10/28,上市,,上市認購(售)權證
074714,華邦電中信08購01,TW20Z0747143,2020/10/29,上市,,上市認購(售)權證
074715,群創中信08購01,TW20Z0747150,2020/10/29,上市,,上市認購(售)權證
074716,群創中信08購02,TW20Z0747168,2020/10/29,上市,,上市認購(售)權證
074717,立積富邦06購01,TW20Z0747176,2020/10/29,上市,,上市認購(售)權證
074719,國喬國票05購01,TW20Z0747192,2020/10/29,上市,,上市認購(售)權證
074721,華邦電國票05購03,TW20Z0747218,2020/10/29,上市,,上市認購(售)權證
074722,智邦國票05購02,TW20Z0747226,2020/10/29,上市,,上市認購(售)權證
074723,金像電國票05購01,TW20Z0747234,2020/10/29,上市,,上市認購(售)權證
074726,晶豪科國票06購01,TW20Z0747267,2020/10/29,上市,,上市認購(售)權證
074730,鴻海元大05購03,TW20Z0747309,2020/10/29,上市,,上市認購(售)權證
074736,友達元大05購02,TW20Z0747366,2020/10/29,上市,,上市認購(售)權證
074743,群創元大07購01,TW20Z0747432,2020/10/29,上市,,上市認購(售)權證
074744,臻鼎元大05購01,TW20Z0747440,2020/10/29,上市,,上市認購(售)權證
074762,台灣50凱基05購07,TW20Z0747622,2020/10/29,上市,,上市認購(售)權證
074764,SP黃豆凱基07購01,TW20Z0747648,2020/10/29,上市,,上市認購(售)權證
074765,永冠凱基05購01,TW20Z0747655,2020/10/29,上市,,上市認購(售)權證
074768,台積電凱基05購04,TW20Z0747689,2020/10/29,上市,,上市認購(售)權證
074770,華邦電凱基05購03,TW20Z0747705,2020/10/29,上市,,上市認購(售)權證
074772,強茂凱基05購01,TW20Z0747721,2020/10/29,上市,,上市認購(售)權證
074773,新光金凱基07購01,TW20Z0747739,2020/10/29,上市,,上市認購(售)權證
074775,立積凱基05購02,TW20Z0747754,2020/10/29,上市,,上市認購(售)權證
074776,立積凱基05購03,TW20Z0747762,2020/10/29,上市,,上市認購(售)權證
074777,彩晶凱基06購02,TW20Z0747770,2020/10/29,上市,,上市認購(售)權證
074778,聯茂凱基05購02,TW20Z0747788,2020/10/29,上市,,上市認購(售)權證
074779,SP黃豆國泰0A購01,TW20Z0747796,2020/10/29,上市,,上市認購(售)權證
074780,愛普國泰06購01,TW20Z0747804,2020/10/29,上市,,上市認購(售)權證
074783,和大統一06購02,TW20Z0747838,2020/10/29,上市,,上市認購(售)權證
074784,聯電統一05購05,TW20Z0747846,2020/10/29,上市,,上市認購(售)權證
074785,國巨統一06購04,TW20Z0747853,2020/10/29,上市,,上市認購(售)權證
074786,旺宏統一05購03,TW20Z0747861,2020/10/29,上市,,上市認購(售)權證
074787,旺宏統一06購01,TW20Z0747879,2020/10/29,上市,,上市認購(售)權證
074788,華邦電統一05購02,TW20Z0747887,2020/10/29,上市,,上市認購(售)權證
074789,華邦電統一06購01,TW20Z0747895,2020/10/29,上市,,上市認購(售)權證
074791,可成統一06購02,TW20Z0747911,2020/10/29,上市,,上市認購(售)權證
074792,宏達電統一06購02,TW20Z0747929,2020/10/29,上市,,上市認購(售)權證
074793,長榮航統一05購01,TW20Z0747937,2020/10/29,上市,,上市認購(售)權證
074797,晶豪科統一05購02,TW20Z0747978,2020/10/29,上市,,上市認購(售)權證
074798,晶豪科統一06購02,TW20Z0747986,2020/10/29,上市,,上市認購(售)權證
074799,大立光統一06購10,TW20Z0747994,2020/10/29,上市,,上市認購(售)權證
074801,嘉晶統一05購01,TW20Z0748018,2020/10/29,上市,,上市認購(售)權證
074802,健鼎統一05購01,TW20Z0748026,2020/10/29,上市,,上市認購(售)權證
074805,日月光統一05購02,TW20Z0748059,2020/10/29,上市,,上市認購(售)權證
074808,立積統一06購01,TW20Z0748083,2020/10/29,上市,,上市認購(售)權證
074809,聯茂統一05購03,TW20Z0748091,2020/10/29,上市,,上市認購(售)權證
074810,力成統一06購01,TW20Z0748109,2020/10/29,上市,,上市認購(售)權證
074812,台郡統一05購02,TW20Z0748125,2020/10/29,上市,,上市認購(售)權證
074813,同欣電統一06購01,TW20Z0748133,2020/10/29,上市,,上市認購(售)權證
074815,台表科統一05購01,TW20Z0748158,2020/10/29,上市,,上市認購(售)權證
074818,矽創統一05購01,TW20Z0748182,2020/10/29,上市,,上市認購(售)權證
074821,旺宏元富07購03,TW20Z0748216,2020/10/29,上市,,上市認購(售)權證
074822,瑞昱元富07購04,TW20Z0748224,2020/10/29,上市,,上市認購(售)權證
074824,聯發科元富07購14,TW20Z0748240,2020/10/29,上市,,上市認購(售)權證
074825,聯發科元富07購15,TW20Z0748257,2020/10/29,上市,,上市認購(售)權證
074827,晶豪科元富08購02,TW20Z0748273,2020/10/29,上市,,上市認購(售)權證
074828,晶豪科元富08購03,TW20Z0748281,2020/10/29,上市,,上市認購(售)權證
074829,智原元富07購01,TW20Z0748299,2020/10/29,上市,,上市認購(售)權證
074841,鴻海群益05購01,TW20Z0748414,2020/10/29,上市,,上市認購(售)權證
074846,瑞昱群益05購02,TW20Z0748463,2020/10/29,上市,,上市認購(售)權證
074851,世紀鋼群益05購01,TW20Z0748513,2020/10/29,上市,,上市認購(售)權證
074852,滬深2X兆豐05購01,TW20Z0748521,2020/10/29,上市,,上市認購(售)權證
074853,A50正2兆豐05購01,TW20Z0748539,2020/10/29,上市,,上市認購(售)權證
074854,南帝兆豐06購01,TW20Z0748547,2020/10/29,上市,,上市認購(售)權證
074855,華邦電兆豐05購02,TW20Z0748554,2020/10/29,上市,,上市認購(售)權證
074856,漢唐兆豐05購01,TW20Z0748562,2020/10/29,上市,,上市認購(售)權證
074857,聯發科兆豐05購02,TW20Z0748570,2020/10/29,上市,,上市認購(售)權證
074858,國產兆豐05購01,TW20Z0748588,2020/10/29,上市,,上市認購(售)權證
074860,嘉晶兆豐06購01,TW20Z0748604,2020/10/29,上市,,上市認購(售)權證
074870,國巨兆豐05購02,TW20Z0748703,2020/10/30,上市,,上市認購(售)權證
074872,金像電兆豐05購03,TW20Z0748729,2020/10/30,上市,,上市認購(售)權證
074873,大立光兆豐05購02,TW20Z0748737,2020/10/30,上市,,上市認購(售)權證
074874,信邦兆豐05購01,TW20Z0748745,2020/10/30,上市,,上市認購(售)權證
074876,台聚國票05購02,TW20Z0748760,2020/10/30,上市,,上市認購(售)權證
074877,台達化國票05購02,TW20Z0748778,2020/10/30,上市,,上市認購(售)權證
074878,大亞國票05購01,TW20Z0748786,2020/10/30,上市,,上市認購(售)權證
074879,中纖國票05購02,TW20Z0748794,2020/10/30,上市,,上市認購(售)權證
074880,新光鋼國票05購01,TW20Z0748802,2020/10/30,上市,,上市認購(售)權證
074881,南帝國票05購02,TW20Z0748810,2020/10/30,上市,,上市認購(售)權證
074882,海悅國票05購01,TW20Z0748828,2020/10/30,上市,,上市認購(售)權證
074883,友達國票05購02,TW20Z0748836,2020/10/30,上市,,上市認購(售)權證
074884,友達國票06購03,TW20Z0748844,2020/10/30,上市,,上市認購(售)權證
074885,友達國票06購04,TW20Z0748851,2020/10/30,上市,,上市認購(售)權證
074886,可成國票06購03,TW20Z0748869,2020/10/30,上市,,上市認購(售)權證
074887,萬海國票05購02,TW20Z0748877,2020/10/30,上市,,上市認購(售)權證
074888,國泰金國票05購01,TW20Z0748885,2020/10/30,上市,,上市認購(售)權證
074890,嘉晶國票05購02,TW20Z0748901,2020/10/30,上市,,上市認購(售)權證
074891,群創國票05購03,TW20Z0748919,2020/10/30,上市,,上市認購(售)權證
074892,智伸科國票05購01,TW20Z0748927,2020/10/30,上市,,上市認購(售)權證
074895,台積電統一06購04,TW20Z0748950,2020/10/30,上市,,上市認購(售)權證
074896,旺宏統一07購01,TW20Z0748968,2020/10/30,上市,,上市認購(售)權證
074897,聯發科統一07購03,TW20Z0748976,2020/10/30,上市,,上市認購(售)權證
074898,萬海統一06購04,TW20Z0748984,2020/10/30,上市,,上市認購(售)權證
074901,群創統一07購01,TW20Z0749016,2020/10/30,上市,,上市認購(售)權證
074902,華擎統一07購01,TW20Z0749024,2020/10/30,上市,,上市認購(售)權證
074904,嘉聯益統一06購01,TW20Z0749040,2020/10/30,上市,,上市認購(售)權證
074909,中石化元富0A購01,TW20Z0749099,2020/10/30,上市,,上市認購(售)權證
074910,華邦電元富07購01,TW20Z0749107,2020/10/30,上市,,上市認購(售)權證
074911,華邦電元富0A購05,TW20Z0749115,2020/10/30,上市,,上市認購(售)權證
074912,敬鵬元富0A購01,TW20Z0749123,2020/10/30,上市,,上市認購(售)權證
074913,立積元富0A購03,TW20Z0749131,2020/10/30,上市,,上市認購(售)權證
074914,矽格元富0A購01,TW20Z0749149,2020/10/30,上市,,上市認購(售)權證
074917,台達化元大05購01,TW20Z0749172,2020/10/30,上市,,上市認購(售)權證
074921,南帝元大05購01,TW20Z0749214,2020/10/30,上市,,上市認購(售)權證
074925,華邦電元大05購02,TW20Z0749255,2020/10/30,上市,,上市認購(售)權證
074931,群創元大07購02,TW20Z0749313,2020/10/30,上市,,上市認購(售)權證
074933,日月光元大05購02,TW20Z0749339,2020/10/30,上市,,上市認購(售)權證
074935,臻鼎元大05購02,TW20Z0749354,2020/10/30,上市,,上市認購(售)權證
074936,嘉聯益元大05購01,TW20Z0749362,2020/10/30,上市,,上市認購(售)權證
074938,元石油凱基05購01,TW20Z0749388,2020/10/30,上市,,上市認購(售)權證
074939,FBVIX凱基05購02,TW20Z0749396,2020/10/30,上市,,上市認購(售)權證
074940,SP黃豆凱基07購02,TW20Z0749404,2020/10/30,上市,,上市認購(售)權證
074942,台達化凱基05購01,TW20Z0749420,2020/10/30,上市,,上市認購(售)權證
074943,南紡凱基05購01,TW20Z0749438,2020/10/30,上市,,上市認購(售)權證
074944,中纖凱基05購02,TW20Z0749446,2020/10/30,上市,,上市認購(售)權證
074945,南帝凱基05購02,TW20Z0749453,2020/10/30,上市,,上市認購(售)權證
074947,鴻海凱基05購06,TW20Z0749479,2020/10/30,上市,,上市認購(售)權證
074948,旺宏凱基05購01,TW20Z0749487,2020/10/30,上市,,上市認購(售)權證
074949,旺宏凱基06購01,TW20Z0749495,2020/10/30,上市,,上市認購(售)權證
074955,申豐凱基05購01,TW20Z0749552,2020/10/30,上市,,上市認購(售)權證
074964,中石化國泰06購01,TW20Z0749644,2020/10/30,上市,,上市認購(售)權證
074965,旺宏國泰06購02,TW20Z0749651,2020/10/30,上市,,上市認購(售)權證
074966,聯發科國泰06購03,TW20Z0749669,2020/10/30,上市,,上市認購(售)權證
074967,奇鋐國泰06購01,TW20Z0749677,2020/10/30,上市,,上市認購(售)權證
074968,台聚富邦06購01,TW20Z0749685,2020/10/30,上市,,上市認購(售)權證
074969,中石化富邦06購01,TW20Z0749693,2020/10/30,上市,,上市認購(售)權證
074970,台橡富邦06購01,TW20Z0749701,2020/10/30,上市,,上市認購(售)權證
074971,台達電富邦06購01,TW20Z0749719,2020/10/30,上市,,上市認購(售)權證
074972,旺宏富邦07購01,TW20Z0749727,2020/10/30,上市,,上市認購(售)權證
074973,華邦電富邦06購01,TW20Z0749735,2020/10/30,上市,,上市認購(售)權證
074974,可成富邦06購01,TW20Z0749743,2020/10/30,上市,,上市認購(售)權證
074975,國揚富邦06購01,TW20Z0749750,2020/10/30,上市,,上市認購(售)權證
074976,智易富邦06購01,TW20Z0749768,2020/10/30,上市,,上市認購(售)權證
074977,TPK富邦06購01,TW20Z0749776,2020/10/30,上市,,上市認購(售)權證
074978,嘉聯益富邦06購01,TW20Z0749784,2020/10/30,上市,,上市認購(售)權證
074986,信邦中信06購01,TW20Z0749867,2020/11/02,上市,,上市認購(售)權證
074987,台聚群益05購01,TW20Z0749875,2020/11/02,上市,,上市認購(售)權證
074988,台達化群益05購01,TW20Z0749883,2020/11/02,上市,,上市認購(售)權證
074989,國喬群益05購01,TW20Z0749891,2020/11/02,上市,,上市認購(售)權證
074990,國喬群益05購02,TW20Z0749909,2020/11/02,上市,,上市認購(售)權證
074991,力山群益05購01,TW20Z0749917,2020/11/02,上市,,上市認購(售)權證
074992,中纖群益05購01,TW20Z0749925,2020/11/02,上市,,上市認購(售)權證
074993,大成鋼群益05購02,TW20Z0749933,2020/11/02,上市,,上市認購(售)權證
074994,南帝群益05購01,TW20Z0749941,2020/11/02,上市,,上市認購(售)權證
074995,台船群益06購01,TW20Z0749958,2020/11/02,上市,,上市認購(售)權證
074996,台達電群益05購01,TW20Z0749966,2020/11/02,上市,,上市認購(售)權證
074997,台積電群益05購06,TW20Z0749974,2020/11/02,上市,,上市認購(售)權證
074998,友達群益05購01,TW20Z0749982,2020/11/02,上市,,上市認購(售)權證
